pressure,temperature,vibration,flow_rate,y,pressure_rolling_mean,temperature_rolling_mean,pressure_diff,temperature_diff
0.07204449290875625,0.41224697319988746,0.7113473162571107,0.6876435603923069,1666.8425916953393,7464.606432971156,158.37790273232878,-5184.9721698788535,61.382319934398495
0.4966648878417827,0.5942084417394262,0.03757384079767036,0.18442262939982626,4639.348714200991,8220.3895864914,162.2695169385471,7634.179101127177,42.25058624951697
0.49424039279599846,0.916075467690637,0.030081184805787687,0.33343830479131065,4657.685322602785,8986.656554923069,160.320829274479,-43.58959115054313,74.73599026198326
0.4509989205326134,0.22985735541223476,0.3207439015592066,0.2986546541531392,4317.956385323379,9732.464511023209,152.9918920768658,-777.4312015963624,-159.3365769770064
0.03838738177493517,0.12137963923198083,0.3014656121641683,0.42399559265378983,1362.7678388166194,8906.859811561979,143.61073626700426,-7418.273883346138,-25.18800898020088
0.08902863064336539,0.3705744142860552,0.33312784827087377,0.3808092411711067,1733.306778594431,7743.230121026392,131.24508298161572,910.4705482348004,57.8618397667161
0.7596988973834715,0.4897001396810543,0.04342432386957473,0.3741455229965194,6553.05205976458,8819.353826704835,138.40665139573906,12057.868616749474,27.660425999716665
0.055525273454906626,0.7334501525599443,0.04497100336429031,0.4162211722010425,1506.2648392506264,8796.716235544398,145.46215681434472,-12660.21987523312,56.59759192492234
0.7987447260295037,0.7084603984760208,0.03454706428596273,0.0729133280706365,6801.249753672472,8954.2847878432,143.65225532824587,13362.218301575189,-5.802501863451397
0.7366745430909298,0.416099411482057,0.1921135294016854,0.2586140583710195,6371.850412462788,9630.714828148772,149.87993910354817,-1115.9494434259086,-67.88482856357192
0.7849297873174419,0.7078131094360008,0.33046643181646196,0.05608138746347435,6707.6587037003055,10912.39938240436,156.74284399858473,867.5729696213257,67.73453113174068
0.8828885045442767,0.48858319196903655,0.35297970930723566,0.3762909761115728,7447.766645822519,11606.7843667754,154.29027601187337,1761.1834022816583,-50.90414256796225
0.8103609944398384,0.8247661707808465,0.2927282592227189,0.2949406265660953,6928.650419956443,12175.13231221165,152.17011763140198,-1303.9599804984027,78.06008632438306
0.35936550467778416,0.13802718491412982,0.2523388076893823,0.3709792492856442,3663.02749725019,12010.38612558673,150.03786481432002,-8108.372522208068,-159.4575213431121
0.4732689548679467,0.8027522024071679,0.04314797967738028,0.6671547390158783,4549.067010720621,12792.252436387844,165.85901116994648,2047.851090914206,154.34598274688375
0.07867671547981048,0.20625086719466,0.784311182521972,0.09815907293170259,1623.7859402388224,12773.640901157489,162.04349667946911,-7094.307912079948,-138.5047686943227
0.054005102396800536,0.4739092503715566,0.02480237766934412,0.0566783682975226,1431.977463975731,11504.885823499922,161.6768397514489,-443.56680752255807,62.14900162428856
0.3282002768283219,0.17031934808083712,0.27826998431063205,0.3186322180454534,3433.728628912412,11995.123654040644,148.60121071010906,4929.709206749716,-70.4921292082741
0.435762795921879,0.6681166769115083,0.3063846078754591,0.12517269296578767,4203.856273871562,11342.524509491428,147.66444871249,1933.848550675817,115.58616857375657
0.429664062169085,0.17929612630783806,0.25065943478554564,0.07699758663015263,4128.959644676271,10790.55549781684,142.16598922833373,-109.64811467961226,-113.5018034289442
0.4313997997887932,0.15540703829769645,0.04617985249797283,0.08476827868363815,4135.78745567115,10154.949842832077,129.3393833866062,31.206536519535803,-5.546932443972168
0.433006471527473,0.201554898551125,0.6994612647453093,0.05301939791693758,4163.02980830071,9346.114455881056,122.67472313493867,28.886082619124863,10.715313332638146
0.45586387556593494,0.5051616548308249,0.27276335635273,0.3509284856143534,4371.781721262431,8708.770011617187,115.25365851325624,410.9494463730789,70.49604262423398
0.7270385826221626,0.19438976220476542,0.0464410628003724,0.40481818221651433,6308.872753880593,9369.803292445064,116.56237071050126,4875.404728709418,-72.15975315383784
0.09445129466939267,0.8141243097297831,0.03456367031220989,0.49813541370683967,1801.2232049205015,8688.73335347479,116.8264256256046,-11373.181107067308,143.89940992546738
0.08365760137152028,0.5333339996392721,0.641656810670693,0.39119549832403433,1712.218338451479,8697.688404959208,124.4211401599679,-194.05800753303583,-65.19817250172332
0.06969108264449672,0.19899397432749874,0.037737092170813114,0.45941346617151824,1589.2156222433684,8725.889966640329,118.03773840187246,-251.1017055555276,-77.63216130029903
0.741695865716886,0.5295074911371006,0.3050332310870703,0.10607563311581278,6394.814567409888,9469.306773927516,126.37791598991215,12081.861662810385,76.74366425307733
0.6800441973687714,0.8435330577047033,0.1626378556188858,0.8277511838077629,6063.955399348124,9908.496222190844,130.45100079504522,-1108.4250395627714,72.91524074469069
0.7342386986101743,0.5052697117773661,0.03144730017213614,0.676716206179611,6413.051412379055,10456.08586979096,138.01995217716268,974.3538786882436,-78.54313765910092
0.47133329660011053,0.7586408497654298,0.25349344030877463,0.7253772815103413,4547.119692966055,10527.881636181306,152.02675393833016,-4726.732275578128,58.831571346528335
0.40634798064455774,0.8095278252373964,0.6783755044793693,0.8471796588342766,4111.053597334688,10479.952781045173,166.1435956974677,-1168.3601326457174,11.815713312339
0.777923505569126,0.43161371346677646,0.24662533623043503,0.321552000540282,6679.601323317283,11058.97840629214,164.43584753242092,6680.494250204152,-87.7498566176094
0.5219909858971123,0.482433248929677,0.039974998537788124,0.1392353548614905,4809.980001789246,10690.326759707516,171.12408008910532,-4601.3679896065205,11.800054063473908
0.09801555170248125,0.4280385744249069,0.27930088892634736,0.09043158055999714,1758.1361194098083,10696.734877847332,162.15935322130568,-7622.583459822944,-12.630184319373145
0.06094263395447619,0.4465918537837843,0.6273103041580064,0.049748949391722114,1496.247236613802,10655.896017630705,160.1452419128233,-666.5277910974269,4.307983091449387
0.33756827908000303,0.8757197987680406,0.03518409145062282,0.3603126961017228,3533.0323868493188,11137.507951277708,175.85849320843357,4973.406233080741,99.64146474062773
0.33767091073622085,0.21698639160644903,0.02187318369931624,0.06867125021955184,3461.6501154705093,10411.118238382796,168.60190214193284,1.8451973912742687,-152.95475936803268
0.7048771507071518,0.25165365368481774,0.27623437267450773,0.04401358767278293,6107.574246261952,10455.764990083226,154.85874431320772,6601.939606390613,8.049573122446276
0.030505426566037774,0.573563793656935,0.3667561409188511,0.40614090075347986,1326.3650465379287,9190.534703852025,156.44450036361974,-12124.416500628073,74.74600113227076
0.4078219569664541,0.2270085683799888,0.32670454955811523,0.6858796229960358,4062.132715994493,9076.34872797766,144.10025202467963,6783.710827990269,-80.46847254699293
0.45091098493549436,0.12855868619389935,0.0393469021349279,0.4653381117896048,4328.380854468714,9156.467808478954,128.28847298522612,774.6904311108628,-22.859593692794995
0.08391532559268391,0.7250091539862621,0.041202072650543514,0.10732105755565338,1666.3388605983446,7908.722102712015,135.10097535969996,-6598.153612478209,138.49295752166407
0.05517662097859169,0.1997565060347464,0.2792615857920727,0.695094154313746,1524.7979858228048,7069.444359275074,128.53735603838214,-516.6883663065091,-121.9611628944426
0.08071258565026371,0.4645173279067416,0.0396023814548785,0.10715657669979098,1631.1419032066344,7038.335645845473,129.3843753181393,459.1068402504511,61.47620169137642
0.06736018963678547,0.5669846309565236,0.7296507603242115,0.3972530259932783,1599.8606225242147,7049.873661931097,132.17983825684954,-240.06049594520076,23.792419680980345
0.40430579714508746,0.5641098054701028,0.6322515476865753,0.4344434430206774,4025.444135867204,7169.859930078656,124.94440264308108,6057.888753700108,-0.6675207841595352
0.4108891096568564,0.3358910869620736,0.2508625704542117,0.34970749652811817,4039.706803851968,7301.49770600561,127.70531303082268,118.36027518523224,-52.99129935293146
0.45286982945084847,0.7556841318063878,0.030660281910644613,0.3594236514976197,4356.402661044465,6848.417955663106,139.4086606456686,754.7643436960207,97.47394539348883
0.11565318785368839,0.6196418628781465,0.6241643398795116,0.12720386274228493,1908.581413207616,7001.5036923556345,140.4785714644082,-6062.761630277739,-31.588366828791976
0.7669883004726119,0.6475878404258381,0.043065868903746266,0.11969431256751786,6576.883203608383,7647.242857535265,150.24422182486953,11710.245112861288,6.488922870224258
0.47805631429407763,0.15429182055168209,0.04538367720138374,0.14314020686630455,4479.48414916349,7696.046991428831,150.84173294707597,-5194.659881749763,-114.540986075344
0.31031059449750065,0.13718434688944284,0.04323154493509474,0.11293662748227576,3268.018492067368,8103.079260978632,137.19272092755978,-3015.8722559158923,-3.972273895562239
0.4068072644429718,0.12577847899505348,0.02383804665743265,0.7673498724120398,4053.2762173744136,8735.270117019609,135.47498637798918,1734.8974986052544,-2.648388194986346
0.5077414806296121,0.10364722834888004,0.02444245927900974,0.11651859647152366,4686.278933222939,9503.01822910522,127.09575456115644,1814.6794006967973,-5.138770981245671
0.799607755999771,0.17221071892722736,0.037164262351991356,0.4195916711547536,6831.555544252191,10819.513888448488,117.9292923682946,5247.414976631384,15.920115920689804
0.3793487487751472,0.13374087749766536,0.29407033090240986,0.04127928620349869,3761.156426595045,10774.644028365185,107.93633086036934,-7555.766440565612,-8.932513934793676
0.1139494165266276,0.47784620985411974,0.2375568397147934,0.33173388982188945,1907.9434943539504,10240.781117718265,111.23246119579136,-4771.570230450954,79.89961908054146
0.5488469711760142,0.753274807775926,0.253486514488381,0.10330723782050413,5016.513843993431,10413.336816475914,111.17651783944837,7818.950437741751,63.95320847583824
0.4285661963546869,0.7990078828567265,0.020496544193615657,0.30631020019420185,4175.857342592158,10975.917883818647,115.34131138511646,-2162.5079444269104,10.619002191319057
0.4419589797669991,0.4789631456920479,0.26481821464825905,0.08128814680939264,4232.29145084931,10391.55310129902,111.42592629516794,240.786614237697,-74.31286348594182
0.774431973143102,0.1271257274087784,0.5294818285433485,0.08792126933882868,6615.182015804247,10924.401944140143,110.79514255253878,5977.476371857672,-81.69497260215029
0.7470569530101212,0.47175502461110463,0.7638681517400638,0.4482877047204946,6491.647207428837,11709.620921475494,118.56371432165858,-492.1709109735548,80.02128122192723
0.7981847062524725,0.786785832093167,0.779651293244314,0.37025751659691564,6863.386233253811,12413.271881855286,133.91199019994883,919.2173290496556,73.14865289671832
0.5324728676342123,0.1980301577038647,0.3256704816009534,0.3899092973172854,4915.416519189696,12457.736029141992,136.1035168617203,-4777.188730234082,-136.7062631464339
0.4398280926328941,0.6328813679305447,0.6583881728046801,0.7794739845812921,4333.516190504523,11810.894186437004,146.80006989822556,-1665.644923285534,100.97037966802806
0.056202513409715577,0.11696642837134699,0.32282337977117487,0.8290788010104932,1548.4435448529207,11229.914971572913,146.41057517976233,-6897.140162156656,-119.79299148447872
0.12599420498169367,0.8991509654456241,0.04990302468694988,0.3989886203830908,2018.4433787960747,11251.57009539608,156.1930709225809,1254.773156421621,181.61952369335944
0.4422078112647549,0.4228574369440772,0.3709035611419089,0.47688967835838925,4290.237611212006,11059.845332367517,148.52093696107892,5685.151569224455,-110.59308856736698
0.8013015021029573,0.2554753512801805,0.0152504048836059,0.06098224641026265,6796.3843039374015,11729.979907944016,135.90037048120183,6456.085441623723,-38.8653229924324
0.6652604135275719,0.49700155554417336,0.3222701457724655,0.26609733395390045,5866.677925302048,12131.4498230044,136.3192137656501,-2445.8599909234345,56.08123415731225
0.8617484295247579,0.2239888381705585,0.056001698292126485,0.07539757928044208,7232.787197042428,12288.43462035462,138.56832905829123,3532.6251947560177,-63.392252520222215
0.09698702726758124,0.1534641338874457,0.3409034796407456,0.29358180418625635,1768.3607762436284,11119.684767404731,131.17776618863985,-13749.517413974678,-16.375500400997637
0.7808683035295281,0.1911373861860873,0.3208581882089628,0.4653950776546001,6711.961670258441,11088.551896409435,117.34709300261896,12295.387148595632,8.747549733023305
0.3648326333724116,0.7536138580640896,0.6493025238624246,0.3688506039885189,3741.584705632267,10787.15432149753,130.2474818812649,-7479.835769400219,130.6043575002342
0.42107169537533357,0.6334885350633165,0.040438083861497526,0.08425098333437428,4083.4827574349806,10753.43250839934,130.26158001287314,1011.1126948516468,-27.892527802348525
0.43046154352273075,0.8983166199148053,0.7135645688486565,0.4733470564399489,4236.798788840782,11426.3065625407,148.4041592764111,168.81851023882882,61.49181983481802
0.42556409731530326,0.4507534519995805,0.2883386587675347,0.10882511544853221,4117.612627097133,11964.898264369078,137.99258260142707,-88.05036670820846,-103.9220356918602
0.10171821550087798,0.06586260629181831,0.2279698190659485,0.3854077767695864,1808.1612507110697,11352.737711755532,129.7033326826579,-5822.3709751947545,-89.3698210052188
0.48468527948208145,0.22216513639341842,0.36755773404199865,0.24326836957790923,4553.3302685903145,10783.49869764945,128.92988535979387,6885.30082669833,36.2927029666196
0.3460149667919133,0.5432182301339027,0.28683490339409257,0.6638751424698877,3628.124357327141,10209.532645457402,130.00301452916796,-2493.130371783076,74.546999079693
0.45228652368558314,0.5383167308441854,0.3531761348182342,0.455322607732486,4364.547711021037,9473.367929497828,137.30155847181055,1910.6385570807647,-1.1381047875371737
0.07531475163258133,0.7857600020089243,0.25773491693087947,0.3485408403410609,1647.329138521064,9434.403707406544,151.98316734521595,-6777.512475291769,57.45514890663077
0.06229128324890168,0.38392222997308234,0.030635396567105025,0.8553405837941064,1600.272591124973,8142.486094348455,156.45953958786586,-234.1467610724621,-93.30481657453164
0.42383896064573495,0.40736682004176117,0.2649161025050656,0.327419766190826,4133.397449899938,8248.57258380578,148.41984829441856,6500.205255753946,5.443722139261851
0.7532239045171916,0.10695801937122476,0.5263062375577738,0.4839465879936913,6517.534090135976,8845.743488379014,136.19406052473067,5921.956846010744,-69.75349256475405
0.07884650793496992,0.5347496579421535,0.05265334251238197,0.3717275000672219,1658.684973148428,8213.58069347851,127.75220884723528,-12124.518484498542,99.33118075674231
0.4100209492051086,0.11041815229487703,0.7046665064176276,0.2883268147960908,4026.85114565682,8185.63592730983,119.84978530155792,5954.129920609988,-98.52775437367929
0.39338114195276636,0.4876721315951251,0.24819791782411796,0.09614896561020417,3884.9856044515377,8710.01182735198,129.64400155664526,-299.1643130864031,87.59657700242815
0.6996724168639155,0.15632259143479973,0.038233089238715816,0.0497336591328974,6059.957347798955,9096.533607934474,128.11516902578597,5506.75963210175,-76.93778489284716
0.1349077452371656,0.012269622326653101,0.5552444280304534,0.43143654219904526,2059.882950449128,8716.987463160982,115.78679526167409,-10153.809625342945,-33.44841325283238
0.3892564583969817,0.11261441759956012,0.2676393989639241,0.2905838700315757,3865.884363620301,8603.66676238663,105.90219032485876,4572.892997072178,23.299583485428087
0.601096528625235,0.5908778227368131,0.6529352074450501,0.8256712023625055,5497.7026743084325,9548.961030294777,101.37711895127782,3808.637211533191,111.0504845389747
0.4160880480354234,0.47030290727573487,0.27518674926835757,0.09421352979992806,4047.947993360088,10185.046319652032,103.38283713214332,-3326.2365465813346,-27.996921030067085
0.42307095836852743,0.1788688927499593,0.6761900651725106,0.09653653977246193,4096.024587097802,10183.665541195736,98.07722410188778,125.54457761840786,-67.66958997194885
0.10670999078143859,0.5760242927843754,0.023608705989988057,0.13989435781380097,1827.460662660388,9021.308982790695,108.96871953806333,-5687.8009534767125,92.2175920995567
0.46728288952836944,0.07757663335787124,0.900262459176213,0.1453541558801378,4422.3451197056265,9719.672260170604,98.35337967452864,6482.679873350956,-115.73717224035956
0.4775268674258762,0.16024293209553916,0.2100136238180409,0.48311764828773085,4528.479811667256,9841.040022113517,99.51028732823536,184.17476624006667,19.194720798734583
0.4330935095107657,0.16929699223044511,0.20011249168582784,0.4560104335608228,4205.257210289024,9912.438223915717,92.11776824527,-798.8599144936088,2.102309635707485
0.6641582287081307,0.7384488844302661,0.3323159305303185,0.09100209704669768,5845.528456855248,9848.587858684165,105.634463481752,4154.273961764295,132.15435830162636
0.12016916982543313,0.7914409174649628,0.3147354618015975,0.3437908208253754,1971.067380200388,9822.08962032084,123.72644980864608,-9780.288356660662,12.304497651288187
0.3388505748243168,0.19617276482199256,0.03703653392865525,0.33545373305707415,3507.239076076889,9731.465724828262,125.66663482942224,3931.636425779599,-138.21842957575083
0.7082523145230621,0.12414045738014598,0.029998554242307587,0.7101901282255253,6213.154706571344,9924.119321082177,114.82921552897884,6641.412128998141,-16.725558673220725
0.7768799586664006,0.4055838401144284,0.2593814906654458,0.26881181921927155,6663.796076808318,10572.781066222606,113.32646961742182,1233.8449422838055,65.3498128587963
0.3847115405258172,0.21732034294788885,0.16850039601793973,0.044943576056414025,3800.6568191575184,10503.815310097674,114.21929397526306,-7050.730435035175,-43.71388727796608
0.2914184913260293,0.16980715604298194,0.023317706751511947,0.34488486129247753,3165.8578452407696,10835.89963564696,104.78712555538976,-1677.300136734564,-11.032335677588703
0.1357973513147852,0.6617680055666674,0.03524371880564876,0.08946192416530938,2033.8282730333883,10239.927327591624,118.35177094753666,-2797.886462695251,114.2309658798426
0.07666334590617221,0.25336161308551475,0.2539256365375192,0.6905239898770231,1680.4657294514243,9519.221503069784,120.5139423644778,-1063.160398424994,-94.83001895332336
0.07315760593912163,0.18796228162366144,0.1971230392437232,0.4802095153197804,1620.9659887595,8872.098758712349,120.94734149326584,-63.02911284952552,-15.185413245823357
0.10614790090463219,0.5537591895912131,0.01832690636524391,0.28906597558059044,1843.2926646972685,7868.861318032541,116.65893475318788,593.1269985405334,84.93629961296656
0.12226028331051503,0.17125446723464935,0.0478437747313176,0.502932111721209,1972.4016440193964,7872.6208960124,102.25850079508106,289.68182993603205,-88.8157745290007
0.7030691473494111,0.13997612449623856,0.36240393683713007,0.05910802929907952,6093.893814593036,8527.44337929232,100.95364157511912,10442.265478780198,-7.262682194302144
0.10211003014322767,0.7486974042364061,0.7305256542220739,0.07280637231578341,1812.435738939335,7437.670298455758,115.45555638306182,-10804.543512166676,141.34218160582603
0.42654504361766193,0.7967090589000785,0.30202495151592634,0.661206593933371,4219.073444666525,6807.809010873922,124.5372976568049,5832.962874831046,11.148077516799844
0.4279552337470605,0.42015566145114347,0.2944830834564797,0.34202643607071004,4166.47107964076,6885.556124056566,129.24703713497792,25.3535726096452,-87.43390523366676
